516371936604352513	unverified
519921456730607616	false
538408710084001793	true
692332739824095234	non-rumor
692927739066740741	non-rumor
489865454312099840	false
560187970389819392	false
319166636902998016	false
521663202183348224	false
693676692309700609	non-rumor
693116426824093696	non-rumor
536547921542791170	true
778689027918618625	unverified
407164597511393280	true
532255606623989760	false
693912520923295745	non-rumor
518827403452637184	true
536804445678755840	true
516321020815228929	true
748558349139058688	unverified
757450526153900032	unverified
516705572373397504	unverified
407209892013821952	true
693718533239365633	non-rumor
357299879070023680	false
701975210044497921	unverified
525033697045925888	true
692440373449396224	non-rumor
693131575261659137	non-rumor
524923341359300608	true
546028163134808064	unverified
656361703664451585	unverified
688502260779843587	non-rumor
725983128444129280	unverified
521922785254580225	unverified
407169212428206080	true
549599086073368576	false
693214543615561729	non-rumor
539813330983354368	false
514098803347951616	true
524152657783820288	false
500327120770301952	unverified
726442550266044416	unverified
500281131057811456	unverified
549920761423863808	unverified
565999191982616577	true
530017051025604609	false
516804849619705859	false
764449685897568256	non-rumor
537378640653475841	false
650254360727973889	unverified
766808183696351233	unverified
552816020403269632	unverified
688814621034213376	non-rumor
501881262240694272	true
574062768896212992	true
496698590153416704	false
509464457836511232	true
732971411157880832	unverified
693925198630821889	non-rumor
767715489485205505	non-rumor
336873759271157760	true
686527768327274497	non-rumor
524972443308683264	unverified
504304227246538752	true
517712193841037312	unverified
571052823665704960	false
524961721744900097	true
533767270091087872	unverified
522453569702989824	unverified
568571403756294144	false
767463109778894848	non-rumor
692925163994796033	non-rumor
522534012544638976	unverified
407248574099894272	true
527947775905103872	true
552568163431247873	true
495366618818830336	false
572002458647412736	false
514483762566922240	false
524928878075457536	true
692840850141753347	non-rumor
532602376398462976	true
531676808836833280	true
518866406512025602	true
688932211714818048	non-rumor
767515401831997440	non-rumor
518665533089406976	false
513779458340569088	true
690670464440504320	non-rumor
525116411887513602	true
535148463609356288	unverified
489872119158046720	false
692063305297453060	non-rumor
295944137948151809	false
519311120914722816	true
722885778448121857	unverified
693722259740069889	non-rumor
693204483501887488	non-rumor
692190570140340229	non-rumor
523555724807262208	false
707405809181917184	unverified
740791134146965504	unverified
640118021101604864	unverified
514495841600811009	false
553505242554175489	unverified
707308274270539777	unverified
692376812022792196	non-rumor
521444489697583104	unverified
689799953330368513	non-rumor
553040930144792576	false
691889802724118532	non-rumor
692816955837804544	non-rumor
499530130487017472	unverified
547509900130021377	false
554979642210549760	false
689100941119848449	non-rumor
407279190913069056	true
547514662695469057	unverified
744390771869102080	unverified
489874311143260160	false
562093717201616896	true
348203818741272576	true
531193369465470976	unverified
727179214546456577	unverified
539658034382123008	false
499456140044824576	unverified
501768276523761666	false
532206910796468224	false
551106793959862272	true
552457656666185728	true
533734824905670656	unverified
553576010898497536	unverified
524934138563133440	true
265953285247209472	false
524970851675176960	unverified
683158807959089152	non-rumor
534678919656775680	false
500377145349521411	unverified
553271856786968576	false
691632933170450435	non-rumor
516978780171436032	true
489872500462190593	false
352075672543428608	false
547525843749470208	unverified
370855596050108416	false
693534177694609409	non-rumor
762775964224847872	non-rumor
510916464631889920	true
521772674155286528	unverified
530943279161155584	true
728013148788154368	unverified
544512910538838016	unverified
689214940679409664	non-rumor
543436472842334209	unverified
692405195796529152	non-rumor
514550436377137152	false
693082547664883712	non-rumor
524586367456919552	true
318263294098030593	false
520244836084228096	false
691600834707247104	non-rumor
535315394127728641	false
767520433247809536	non-rumor
499612545909415938	unverified
691006265137299456	non-rumor
693071700200722433	non-rumor
687632433483759616	non-rumor
516394449065496577	unverified
427690961280696320	true
505369323922522113	false
653432177632387072	unverified
551575491430211584	true
693185488644149248	non-rumor
524928119955013632	true
516729950091493376	true
726043971911213057	unverified
524924619812511746	unverified
514555852351479808	false
507261372313640961	true
514546272972574721	false
550003619303788545	unverified
532276370953752576	true
692581635594694658	non-rumor
524181699043663872	false
558312304753016832	unverified
580320684305416192	unverified
760109079133990912	unverified
693916809125351425	non-rumor
504478567062056962	false
693622130735484929	non-rumor
524940659778920448	unverified
687617735833026560	non-rumor
643807909856415744	non-rumor
407209222850756608	true
516475930097643520	unverified
687945926774800385	non-rumor
510916647373516800	true
747275598347837440	unverified
387353560356118528	false
559863517151784960	false
525408908484280321	true
692047663211085825	non-rumor
705092738224525312	unverified
527286846347567104	true
766299795833102336	non-rumor
428366153149194240	false
510286132568150016	false
545271117355958272	true
500295393301647360	unverified
536849906997415936	true
531634492528939008	true
520132836594970625	false
506784541696991232	false
538851683141304320	false
491591245152935936	false
509152237503778816	false
731166399389962242	unverified
489829414704648192	false
407275991610818560	true
522815405451407360	unverified
407254590363426816	true
427762638274437120	true
514468018970034176	false
524947149134774272	true
691299810553384960	non-rumor
693926742814281729	non-rumor
489833932813516800	false
693284114724700160	non-rumor
686493272806576128	non-rumor
524178388282802176	false
531108688749404160	false
716457799392342018	unverified
531607884220485632	false
766989078294306816	non-rumor
540333359793451008	false
531183173443801088	true
728101712762834944	unverified
553098571323437056	false
532559937269166080	false
554343513887105024	false
509466295344304129	true
521777301470871553	unverified
516386101766782976	unverified
489854703321509888	false
519078654635409410	true
538729383662338049	false
524925730053181440	unverified
767715524222578688	non-rumor
547803254516490240	false
524944881941495809	true
