576323086888361984	unverified
576755174531862529	unverified
576276947648405505	unverified
577258317942149120	unverified
576829262927413248	unverified
529695483661664257	false
529720273285566464	false
529660296080916480	false
529653029747064832	false
529689679411810304	false
529695367680761856	false
529713467184676864	false
529540733020405760	false
529654186791944192	false
529739968470867968	false
552806309540528128	false
553501357156876290	unverified
553164985460068352	unverified
552816020403269632	unverified
553107921081749504	true
553534838880608256	true
552783667052167168	true
552984502063337472	true
553503184174710784	unverified
552792544132997121	true
553184482241814530	unverified
553587303172833280	true
553512735192141826	true
553160652567498752	true
553470492565602305	unverified
552848620375261184	unverified
553212962044149761	unverified
553588178687655936	true
553590835850514433	true
553474188259102720	unverified
552821069036670976	unverified
553566026030272512	true
552791578893619200	true
553461741917863936	unverified
553221600955621376	true
553586860334010368	true
553548567420628992	unverified
552982613288157184	false
552788945017516032	true
553476490315431937	true
553544252563935234	unverified
553587672137334785	true
553544694765215745	true
552792913910833152	true
552806757672964097	true
553549686129561600	unverified
552805488631758849	true
553467311261503488	unverified
552791196247269378	true
552785375161499649	true
553486439129038848	false
553587013409325058	true
553538058440941568	unverified
553505242554175489	unverified
553478289474740224	false
553590459688570880	true
552793679082311680	true
553152395371630592	false
553535829017370625	true
552792802309181440	true
552811386259386370	true
552802654641225728	true
552996335319007233	false
553579224402235393	unverified
553506608203169792	true
553576010898497536	unverified
553575232867672064	unverified
521346721226711040	false
521360486387175424	false
544352727971954690	true
544374511194632192	true
544271362022338560	true
544510450101415936	unverified
544358564484378624	true
544513524438155264	true
544329935943237632	true
544511199702822913	true
544350712365207552	true
544292129972170752	false
544367462012432384	true
544306402731507712	false
544512664769396736	true
544512108885725184	true
544305745416581120	false
544512676643500033	true
544399927045283840	true
544514564407427072	true
544391533240516608	true
544515538383564801	true
544297696308518912	false
544278985249550337	true
544268732046913536	true
544282005941530624	true
544309275141885952	false
544333764814323713	unverified
544462330105712640	false
544305540286148609	true
544520273718812672	true
544324444773433348	true
544292670336925696	false
544504183341064192	true
544314234541469696	true
544277117039837184	true
544328894812549121	unverified
544274544174071809	false
544293753130082305	false
544291804057960448	true
544288681021145090	false
544319832486064128	true
544271069146656768	false
544306719686656000	unverified
544350567183556608	true
544271284796784640	true
544518335019229184	true
544289941996326912	true
544382892378714113	true
544283772569788416	true
544272537341812736	false
544391176137089024	true
544512910538838016	unverified
544282227035869184	true
544476808566276097	true
544294893146091520	true
544291965513134080	true
544319274072817664	true
544380742076088320	true
544278335455776769	true
544517264054423552	true
544310853613281281	false
544358533819420672	true
580333909008871424	true
580326222107951104	false
581047170637381632	true
580352273001410560	false
580323060533764097	true
580339547269144576	false
581473088249958400	false
580324027715063808	true
580340476949086208	false
581153923987206146	unverified
580348081100734464	true
581290271997968384	false
580339825649291264	false
580319184652890113	false
580320684305416192	unverified
580321156508577792	false
580882341880446977	true
